date,state,fips,cases_state,deaths_state,cases_national,deaths_national,month,FIPS Code,Year,Civilian non-institutional population,Labor_Force_Total,Labor_Force_Percent_of_Population,Employment_Labor_Force,Employment_Percent_of_Population,Unemployment_Total,Unemployment_Rate
2020-07-27,Arkansas,5,39447,408,4303586,148447,7,5.0,2020.0,"2,353,638   ","1,305,613   ",55.5,"1,212,637   ",51.5,"92,976   ",7.1
2020-07-27,California,6,467103,8544,4303586,148447,7,6.0,2020.0,"31,230,392   ","18,825,904   ",60.3,"16,282,649   ",52.1,"2,543,255   ",13.5
2020-07-27,Colorado,8,44723,1800,4303586,148447,7,8.0,2020.0,"4,621,514   ","3,084,472   ",66.7,"2,854,900   ",61.8,"229,572   ",7.4
2020-07-27,Connecticut,9,48983,4418,4303586,148447,7,9.0,2020.0,"2,886,323   ","1,900,497   ",65.8,"1,706,203   ",59.1,"194,294   ",10.2
2020-07-27,Delaware,10,14406,579,4303586,148447,7,10.0,2020.0,"787,366   ","505,590   ",64.2,"452,611   ",57.5,"52,979   ",10.5
2020-07-27,District of Columbia,11,11858,582,4303586,148447,7,11.0,2020.0,"580,562   ","393,988   ",67.9,"360,407   ",62.1,"33,581   ",8.5
2020-07-27,Florida,12,432739,5930,4303586,148447,7,12.0,2020.0,"17,668,661   ","9,994,978   ",56.6,"8,858,108   ",50.1,"1,136,870   ",11.4
2020-07-27,Georgia,13,155907,3435,4303586,148447,7,13.0,2020.0,"8,304,229   ","4,993,364   ",60.1,"4,613,160   ",55.6,"380,204   ",7.6
2020-07-27,Hawaii,15,1688,25,4303586,148447,7,15.0,2020.0,"1,089,214   ","638,124   ",58.6,"552,045   ",50.7,"86,079   ",13.5
2020-07-27,Idaho,16,18836,159,4303586,148447,7,16.0,2020.0,"1,403,906   ","901,494   ",64.2,"855,906   ",61.0,"45,588   ",5.1
2020-07-27,Illinois,17,174442,7619,4303586,148447,7,17.0,2020.0,"9,980,184   ","6,248,853   ",62.6,"5,533,043   ",55.4,"715,810   ",11.5
2020-07-27,Indiana,18,64417,2906,4303586,148447,7,18.0,2020.0,"5,285,367   ","3,318,673   ",62.8,"3,057,572   ",57.8,"261,101   ",7.9
2020-07-27,Iowa,19,42696,836,4303586,148447,7,19.0,2020.0,"2,476,740   ","1,626,512   ",65.7,"1,516,177   ",61.2,"110,335   ",6.8
2020-07-27,Kansas,20,26439,338,4303586,148447,7,20.0,2020.0,"2,236,165   ","1,491,299   ",66.7,"1,384,180   ",61.9,"107,119   ",7.2
2020-07-27,Kentucky,21,28250,726,4303586,148447,7,21.0,2020.0,"3,503,033   ","1,837,401   ",52.5,"1,755,265   ",50.1,"82,136   ",4.5
2020-07-27,Louisiana,22,110029,3786,4303586,148447,7,22.0,2020.0,"3,572,500   ","2,011,263   ",56.3,"1,822,773   ",51.0,"188,490   ",9.4
2020-07-27,Maine,23,3832,119,4303586,148447,7,23.0,2020.0,"1,116,465   ","697,299   ",62.5,"628,564   ",56.3,"68,735   ",9.9
2020-07-27,Maryland,24,85436,3447,4303586,148447,7,24.0,2020.0,"4,773,985   ","3,240,889   ",67.9,"2,988,683   ",62.6,"252,206   ",7.8
2020-07-27,Massachusetts,25,115926,8536,4303586,148447,7,25.0,2020.0,"5,658,448   ","3,673,375   ",64.9,"3,079,120   ",54.4,"594,255   ",16.2
2020-07-27,Michigan,26,87329,6407,4303586,148447,7,26.0,2020.0,"8,010,535   ","4,816,641   ",60.1,"4,395,253   ",54.9,"421,388   ",8.7
2020-07-27,Minnesota,27,51843,1616,4303586,148447,7,27.0,2020.0,"4,459,514   ","3,093,304   ",69.4,"2,856,757   ",64.1,"236,547   ",7.6
2020-07-27,Mississippi,28,52957,1501,4303586,148447,7,28.0,2020.0,"2,289,871   ","1,214,308   ",53.0,"1,100,319   ",48.1,"113,989   ",9.4
2020-07-27,Missouri,29,44813,1245,4303586,148447,7,29.0,2020.0,"4,832,072   ","3,073,320   ",63.6,"2,861,896   ",59.2,"211,424   ",6.9
2020-07-27,Montana,30,3406,47,4303586,148447,7,30.0,2020.0,"858,896   ","534,260   ",62.2,"499,687   ",58.2,"34,573   ",6.5
2020-07-27,Nebraska,31,24899,322,4303586,148447,7,31.0,2020.0,"1,490,713   ","1,046,974   ",70.2,"995,757   ",66.8,"51,217   ",4.9
2020-07-27,Nevada,32,43880,739,4303586,148447,7,32.0,2020.0,"2,475,574   ","1,488,599   ",60.1,"1,277,858   ",51.6,"210,741   ",14.2
2020-07-27,New Hampshire,33,6441,409,4303586,148447,7,33.0,2020.0,"1,129,666   ","734,397   ",65.0,"675,483   ",59.8,"58,914   ",8.0
2020-07-27,New Jersey,34,181732,15804,4303586,148447,7,34.0,2020.0,"7,079,588   ","4,589,169   ",64.8,"3,937,803   ",55.6,"651,366   ",14.2
2020-07-27,New Mexico,35,19502,619,4303586,148447,7,35.0,2020.0,"1,649,244   ","910,699   ",55.2,"795,329   ",48.2,"115,370   ",12.7
2020-07-27,New York,36,417056,32322,4303586,148447,7,36.0,2020.0,"15,614,755   ","9,580,264   ",61.4,"8,054,373   ",51.6,"1,525,891   ",15.9
2020-07-27,North Carolina,37,114612,1815,4303586,148447,7,37.0,2020.0,"8,353,440   ","4,897,607   ",58.6,"4,482,155   ",53.7,"415,452   ",8.5
2020-07-27,North Dakota,38,5990,103,4303586,148447,7,38.0,2020.0,"585,803   ","402,156   ",68.7,"375,547   ",64.1,"26,609   ",6.6
2020-07-27,Ohio,39,85177,3344,4303586,148447,7,39.0,2020.0,"9,260,452   ","5,663,958   ",61.2,"5,153,696   ",55.7,"510,262   ",9.0
2020-07-27,Oklahoma,40,32529,495,4303586,148447,7,40.0,2020.0,"3,049,141   ","1,804,753   ",59.2,"1,676,888   ",55.0,"127,865   ",7.1
2020-07-27,Oregon,41,17122,289,4303586,148447,7,41.0,2020.0,"3,447,919   ","2,061,771   ",59.8,"1,846,582   ",53.6,"215,189   ",10.4
2020-07-27,Pennsylvania,42,112995,7174,4303586,148447,7,42.0,2020.0,"10,293,002   ","6,361,009   ",61.8,"5,567,319   ",54.1,"793,690   ",12.5
2020-07-27,Rhode Island,44,18515,1004,4303586,148447,7,44.0,2020.0,"866,667   ","557,007   ",64.3,"493,874   ",57.0,"63,133   ",11.3
2020-07-27,South Carolina,45,82417,1506,4303586,148447,7,45.0,2020.0,"4,127,477   ","2,458,905   ",59.6,"2,246,003   ",54.4,"212,902   ",8.7
2020-07-27,South Dakota,46,8444,123,4303586,148447,7,46.0,2020.0,"678,540   ","466,239   ",68.7,"436,284   ",64.3,"29,955   ",6.4
2020-07-27,Tennessee,47,93869,965,4303586,148447,7,47.0,2020.0,"5,439,053   ","3,148,062   ",57.9,"2,843,697   ",52.3,"304,365   ",9.7
2020-07-27,Texas,48,402295,6292,4303586,148447,7,48.0,2020.0,"22,301,662   ","13,834,694   ",62.0,"12,721,089   ",57.0,"1,113,605   ",8.0
2020-07-27,Utah,49,38439,285,4303586,148447,7,49.0,2020.0,"2,407,019   ","1,626,910   ",67.6,"1,553,647   ",64.5,"73,263   ",4.5
2020-07-27,Vermont,50,1402,56,4303586,148447,7,50.0,2020.0,"518,992   ","339,162   ",65.4,"310,976   ",59.9,"28,186   ",8.3
2020-07-27,Virginia,51,85923,2080,4303586,148447,7,51.0,2020.0,"6,711,473   ","4,323,137   ",64.4,"3,981,495   ",59.3,"341,642   ",7.9
2020-07-27,Washington,53,55547,1610,4303586,148447,7,53.0,2020.0,"6,107,234   ","3,961,077   ",64.9,"3,557,369   ",58.2,"403,708   ",10.2
2020-07-27,West Virginia,54,6054,106,4303586,148447,7,54.0,2020.0,"1,439,128   ","761,335   ",52.9,"684,864   ",47.6,"76,471   ",10.0
2020-07-27,Wisconsin,55,53323,905,4303586,148447,7,55.0,2020.0,"4,657,405   ","3,026,513   ",65.0,"2,810,714   ",60.3,"215,799   ",7.1
2020-07-27,Wyoming,56,2520,25,4303586,148447,7,56.0,2020.0,"452,056   ","294,527   ",65.2,"273,685   ",60.5,"20,842   ",7.1
2020-07-28,Alabama,1,82366,1491,4366696,149774,7,1.0,2020.0,"3,878,344   ","2,230,709   ",57.5,"2,054,153   ",53.0,"176,556   ",7.9
2020-07-28,Alaska,2,3348,20,4366696,149774,7,2.0,2020.0,"543,453   ","340,956   ",62.7,"301,284   ",55.4,"39,672   ",11.6
2020-07-28,Arizona,4,165994,3424,4366696,149774,7,4.0,2020.0,"5,835,300   ","3,565,784   ",61.1,"3,185,553   ",54.6,"380,231   ",10.7
2020-07-28,Arkansas,5,40181,428,4366696,149774,7,5.0,2020.0,"2,353,638   ","1,305,613   ",55.5,"1,212,637   ",51.5,"92,976   ",7.1
2020-07-28,California,6,474951,8716,4366696,149774,7,6.0,2020.0,"31,230,392   ","18,825,904   ",60.3,"16,282,649   ",52.1,"2,543,255   ",13.5
2020-07-28,Colorado,8,45420,1809,4366696,149774,7,8.0,2020.0,"4,621,514   ","3,084,472   ",66.7,"2,854,900   ",61.8,"229,572   ",7.4
2020-07-28,Connecticut,9,49077,4423,4366696,149774,7,9.0,2020.0,"2,886,323   ","1,900,497   ",65.8,"1,706,203   ",59.1,"194,294   ",10.2
2020-07-28,Delaware,10,14476,580,4366696,149774,7,10.0,2020.0,"787,366   ","505,590   ",64.2,"452,611   ",57.5,"52,979   ",10.5
2020-07-28,District of Columbia,11,11945,583,4366696,149774,7,11.0,2020.0,"580,562   ","393,988   ",67.9,"360,407   ",62.1,"33,581   ",8.5
2020-07-28,Florida,12,441969,6116,4366696,149774,7,12.0,2020.0,"17,668,661   ","9,994,978   ",56.6,"8,858,108   ",50.1,"1,136,870   ",11.4
2020-07-28,Georgia,13,160038,3488,4366696,149774,7,13.0,2020.0,"8,304,229   ","4,993,364   ",60.1,"4,613,160   ",55.6,"380,204   ",7.6
2020-07-28,Hawaii,15,1734,25,4366696,149774,7,15.0,2020.0,"1,089,214   ","638,124   ",58.6,"552,045   ",50.7,"86,079   ",13.5
2020-07-28,Idaho,16,19318,168,4366696,149774,7,16.0,2020.0,"1,403,906   ","901,494   ",64.2,"855,906   ",61.0,"45,588   ",5.1
2020-07-28,Illinois,17,175588,7645,4366696,149774,7,17.0,2020.0,"9,980,184   ","6,248,853   ",62.6,"5,533,043   ",55.4,"715,810   ",11.5
2020-07-28,Indiana,18,65258,2924,4366696,149774,7,18.0,2020.0,"5,285,367   ","3,318,673   ",62.8,"3,057,572   ",57.8,"261,101   ",7.9
2020-07-28,Iowa,19,42928,839,4366696,149774,7,19.0,2020.0,"2,476,740   ","1,626,512   ",65.7,"1,516,177   ",61.2,"110,335   ",6.8
2020-07-28,Kansas,20,26494,344,4366696,149774,7,20.0,2020.0,"2,236,165   ","1,491,299   ",66.7,"1,384,180   ",61.9,"107,119   ",7.2
2020-07-28,Kentucky,21,28876,735,4366696,149774,7,21.0,2020.0,"3,503,033   ","1,837,401   ",52.5,"1,755,265   ",50.1,"82,136   ",4.5
2020-07-28,Louisiana,22,111150,3812,4366696,149774,7,22.0,2020.0,"3,572,500   ","2,011,263   ",56.3,"1,822,773   ",51.0,"188,490   ",9.4
2020-07-28,Maine,23,3838,121,4366696,149774,7,23.0,2020.0,"1,116,465   ","697,299   ",62.5,"628,564   ",56.3,"68,735   ",9.9
2020-07-28,Maryland,24,86091,3458,4366696,149774,7,24.0,2020.0,"4,773,985   ","3,240,889   ",67.9,"2,988,683   ",62.6,"252,206   ",7.8
2020-07-28,Massachusetts,25,116182,8551,4366696,149774,7,25.0,2020.0,"5,658,448   ","3,673,375   ",64.9,"3,079,120   ",54.4,"594,255   ",16.2
2020-07-28,Michigan,26,88025,6426,4366696,149774,7,26.0,2020.0,"8,010,535   ","4,816,641   ",60.1,"4,395,253   ",54.9,"421,388   ",8.7
2020-07-28,Minnesota,27,52321,1620,4366696,149774,7,27.0,2020.0,"4,459,514   ","3,093,304   ",69.4,"2,856,757   ",64.1,"236,547   ",7.6
2020-07-28,Mississippi,28,54299,1543,4366696,149774,7,28.0,2020.0,"2,289,871   ","1,214,308   ",53.0,"1,100,319   ",48.1,"113,989   ",9.4
2020-07-28,Missouri,29,46225,1263,4366696,149774,7,29.0,2020.0,"4,832,072   ","3,073,320   ",63.6,"2,861,896   ",59.2,"211,424   ",6.9
2020-07-28,Montana,30,3491,52,4366696,149774,7,30.0,2020.0,"858,896   ","534,260   ",62.2,"499,687   ",58.2,"34,573   ",6.5
2020-07-28,Nebraska,31,25140,326,4366696,149774,7,31.0,2020.0,"1,490,713   ","1,046,974   ",70.2,"995,757   ",66.8,"51,217   ",4.9
2020-07-28,Nevada,32,44991,760,4366696,149774,7,32.0,2020.0,"2,475,574   ","1,488,599   ",60.1,"1,277,858   ",51.6,"210,741   ",14.2
2020-07-28,New Hampshire,33,6500,409,4366696,149774,7,33.0,2020.0,"1,129,666   ","734,397   ",65.0,"675,483   ",59.8,"58,914   ",8.0
2020-07-28,New Jersey,34,182215,15825,4366696,149774,7,34.0,2020.0,"7,079,588   ","4,589,169   ",64.8,"3,937,803   ",55.6,"651,366   ",14.2
2020-07-28,New Mexico,35,19791,626,4366696,149774,7,35.0,2020.0,"1,649,244   ","910,699   ",55.2,"795,329   ",48.2,"115,370   ",12.7
2020-07-28,New York,36,417591,32333,4366696,149774,7,36.0,2020.0,"15,614,755   ","9,580,264   ",61.4,"8,054,373   ",51.6,"1,525,891   ",15.9
2020-07-28,North Carolina,37,116300,1847,4366696,149774,7,37.0,2020.0,"8,353,440   ","4,897,607   ",58.6,"4,482,155   ",53.7,"415,452   ",8.5
2020-07-28,North Dakota,38,6145,104,4366696,149774,7,38.0,2020.0,"585,803   ","402,156   ",68.7,"375,547   ",64.1,"26,609   ",6.6
2020-07-28,Ohio,39,86497,3382,4366696,149774,7,39.0,2020.0,"9,260,452   ","5,663,958   ",61.2,"5,153,696   ",55.7,"510,262   ",9.0
2020-07-28,Oklahoma,40,33757,509,4366696,149774,7,40.0,2020.0,"3,049,141   ","1,804,753   ",59.2,"1,676,888   ",55.0,"127,865   ",7.1
2020-07-28,Oregon,41,17419,305,4366696,149774,7,41.0,2020.0,"3,447,919   ","2,061,771   ",59.8,"1,846,582   ",53.6,"215,189   ",10.4
2020-07-28,Pennsylvania,42,114129,7197,4366696,149774,7,42.0,2020.0,"10,293,002   ","6,361,009   ",61.8,"5,567,319   ",54.1,"793,690   ",12.5
2020-07-28,Rhode Island,44,18725,1005,4366696,149774,7,44.0,2020.0,"866,667   ","557,007   ",64.3,"493,874   ",57.0,"63,133   ",11.3
2020-07-28,South Carolina,45,84109,1565,4366696,149774,7,45.0,2020.0,"4,127,477   ","2,458,905   ",59.6,"2,246,003   ",54.4,"212,902   ",8.7
2020-07-28,South Dakota,46,8492,123,4366696,149774,7,46.0,2020.0,"678,540   ","466,239   ",68.7,"436,284   ",64.3,"29,955   ",6.4
2020-07-28,Tennessee,47,96318,988,4366696,149774,7,47.0,2020.0,"5,439,053   ","3,148,062   ",57.9,"2,843,697   ",52.3,"304,365   ",9.7
2020-07-28,Texas,48,412849,6518,4366696,149774,7,48.0,2020.0,"22,301,662   ","13,834,694   ",62.0,"12,721,089   ",57.0,"1,113,605   ",8.0
2020-07-28,Utah,49,38877,290,4366696,149774,7,49.0,2020.0,"2,407,019   ","1,626,910   ",67.6,"1,553,647   ",64.5,"73,263   ",4.5
2020-07-28,Vermont,50,1405,56,4366696,149774,7,50.0,2020.0,"518,992   ","339,162   ",65.4,"310,976   ",59.9,"28,186   ",8.3
2020-07-28,Virginia,51,86839,2093,4366696,149774,7,51.0,2020.0,"6,711,473   ","4,323,137   ",64.4,"3,981,495   ",59.3,"341,642   ",7.9
2020-07-28,Washington,53,56575,1632,4366696,149774,7,53.0,2020.0,"6,107,234   ","3,961,077   ",64.9,"3,557,369   ",58.2,"403,708   ",10.2
2020-07-28,West Virginia,54,6173,111,4366696,149774,7,54.0,2020.0,"1,439,128   ","761,335   ",52.9,"684,864   ",47.6,"76,471   ",10.0
2020-07-28,Wisconsin,55,54114,916,4366696,149774,7,55.0,2020.0,"4,657,405   ","3,026,513   ",65.0,"2,810,714   ",60.3,"215,799   ",7.1
2020-07-28,Wyoming,56,2589,26,4366696,149774,7,56.0,2020.0,"452,056   ","294,527   ",65.2,"273,685   ",60.5,"20,842   ",7.1
2020-07-29,Alabama,1,83782,1538,4433311,151169,7,1.0,2020.0,"3,878,344   ","2,230,709   ",57.5,"2,054,153   ",53.0,"176,556   ",7.9
2020-07-29,Alaska,2,3440,20,4433311,151169,7,2.0,2020.0,"543,453   ","340,956   ",62.7,"301,284   ",55.4,"39,672   ",11.6
2020-07-29,Arizona,4,168361,3470,4433311,151169,7,4.0,2020.0,"5,835,300   ","3,565,784   ",61.1,"3,185,553   ",54.6,"380,231   ",10.7
2020-07-29,Arkansas,5,40968,434,4433311,151169,7,5.0,2020.0,"2,353,638   ","1,305,613   ",55.5,"1,212,637   ",51.5,"92,976   ",7.1
2020-07-29,California,6,486039,8884,4433311,151169,7,6.0,2020.0,"31,230,392   ","18,825,904   ",60.3,"16,282,649   ",52.1,"2,543,255   ",13.5
2020-07-29,Colorado,8,45885,1826,4433311,151169,7,8.0,2020.0,"4,621,514   ","3,084,472   ",66.7,"2,854,900   ",61.8,"229,572   ",7.4
2020-07-29,Connecticut,9,49540,4425,4433311,151169,7,9.0,2020.0,"2,886,323   ","1,900,497   ",65.8,"1,706,203   ",59.1,"194,294   ",10.2
2020-07-29,Delaware,10,14602,581,4433311,151169,7,10.0,2020.0,"787,366   ","505,590   ",64.2,"452,611   ",57.5,"52,979   ",10.5
2020-07-29,District of Columbia,11,11999,584,4433311,151169,7,11.0,2020.0,"580,562   ","393,988   ",67.9,"360,407   ",62.1,"33,581   ",8.5
2020-07-29,Florida,12,451415,6332,4433311,151169,7,12.0,2020.0,"17,668,661   ","9,994,978   ",56.6,"8,858,108   ",50.1,"1,136,870   ",11.4
2020-07-29,Georgia,13,163547,3566,4433311,151169,7,13.0,2020.0,"8,304,229   ","4,993,364   ",60.1,"4,613,160   ",55.6,"380,204   ",7.6
2020-07-29,Hawaii,15,1842,25,4433311,151169,7,15.0,2020.0,"1,089,214   ","638,124   ",58.6,"552,045   ",50.7,"86,079   ",13.5
2020-07-29,Idaho,16,19810,176,4433311,151169,7,16.0,2020.0,"1,403,906   ","901,494   ",64.2,"855,906   ",61.0,"45,588   ",5.1
2020-07-29,Illinois,17,176967,7661,4433311,151169,7,17.0,2020.0,"9,980,184   ","6,248,853   ",62.6,"5,533,043   ",55.4,"715,810   ",11.5
2020-07-29,Indiana,18,65918,2932,4433311,151169,7,18.0,2020.0,"5,285,367   ","3,318,673   ",62.8,"3,057,572   ",57.8,"261,101   ",7.9
2020-07-29,Iowa,19,43623,854,4433311,151169,7,19.0,2020.0,"2,476,740   ","1,626,512   ",65.7,"1,516,177   ",61.2,"110,335   ",6.8
2020-07-29,Kansas,20,27177,349,4433311,151169,7,20.0,2020.0,"2,236,165   ","1,491,299   ",66.7,"1,384,180   ",61.9,"107,119   ",7.2
2020-07-29,Kentucky,21,29479,746,4433311,151169,7,21.0,2020.0,"3,503,033   ","1,837,401   ",52.5,"1,755,265   ",50.1,"82,136   ",4.5
2020-07-29,Louisiana,22,112887,3883,4433311,151169,7,22.0,2020.0,"3,572,500   ","2,011,263   ",56.3,"1,822,773   ",51.0,"188,490   ",9.4
2020-07-29,Maine,23,3866,121,4433311,151169,7,23.0,2020.0,"1,116,465   ","697,299   ",62.5,"628,564   ",56.3,"68,735   ",9.9
2020-07-29,Maryland,24,86846,3478,4433311,151169,7,24.0,2020.0,"4,773,985   ","3,240,889   ",67.9,"2,988,683   ",62.6,"252,206   ",7.8
2020-07-29,Massachusetts,25,116684,8580,4433311,151169,7,25.0,2020.0,"5,658,448   ","3,673,375   ",64.9,"3,079,120   ",54.4,"594,255   ",16.2
2020-07-29,Michigan,26,89026,6426,4433311,151169,7,26.0,2020.0,"8,010,535   ","4,816,641   ",60.1,"4,395,253   ",54.9,"421,388   ",8.7
2020-07-29,Minnesota,27,52987,1629,4433311,151169,7,27.0,2020.0,"4,459,514   ","3,093,304   ",69.4,"2,856,757   ",64.1,"236,547   ",7.6
2020-07-29,Mississippi,28,55804,1563,4433311,151169,7,28.0,2020.0,"2,289,871   ","1,214,308   ",53.0,"1,100,319   ",48.1,"113,989   ",9.4
2020-07-29,Missouri,29,47683,1269,4433311,151169,7,29.0,2020.0,"4,832,072   ","3,073,320   ",63.6,"2,861,896   ",59.2,"211,424   ",6.9
2020-07-29,Montana,30,3695,54,4433311,151169,7,30.0,2020.0,"858,896   ","534,260   ",62.2,"499,687   ",58.2,"34,573   ",6.5
2020-07-29,Nebraska,31,25448,331,4433311,151169,7,31.0,2020.0,"1,490,713   ","1,046,974   ",70.2,"995,757   ",66.8,"51,217   ",4.9
2020-07-29,Nevada,32,45937,782,4433311,151169,7,32.0,2020.0,"2,475,574   ","1,488,599   ",60.1,"1,277,858   ",51.6,"210,741   ",14.2
2020-07-29,New Hampshire,33,6513,411,4433311,151169,7,33.0,2020.0,"1,129,666   ","734,397   ",65.0,"675,483   ",59.8,"58,914   ",8.0
2020-07-29,New Jersey,34,182475,15798,4433311,151169,7,34.0,2020.0,"7,079,588   ","4,589,169   ",64.8,"3,937,803   ",55.6,"651,366   ",14.2
2020-07-29,New Mexico,35,20136,632,4433311,151169,7,35.0,2020.0,"1,649,244   ","910,699   ",55.2,"795,329   ",48.2,"115,370   ",12.7
2020-07-29,New York,36,418302,32342,4433311,151169,7,36.0,2020.0,"15,614,755   ","9,580,264   ",61.4,"8,054,373   ",51.6,"1,525,891   ",15.9
2020-07-29,North Carolina,37,118027,1889,4433311,151169,7,37.0,2020.0,"8,353,440   ","4,897,607   ",58.6,"4,482,155   ",53.7,"415,452   ",8.5
2020-07-29,North Dakota,38,6231,106,4433311,151169,7,38.0,2020.0,"585,803   ","402,156   ",68.7,"375,547   ",64.1,"26,609   ",6.6
2020-07-29,Ohio,39,87893,3422,4433311,151169,7,39.0,2020.0,"9,260,452   ","5,663,958   ",61.2,"5,153,696   ",55.7,"510,262   ",9.0
2020-07-29,Oklahoma,40,34605,523,4433311,151169,7,40.0,2020.0,"3,049,141   ","1,804,753   ",59.2,"1,676,888   ",55.0,"127,865   ",7.1
2020-07-29,Oregon,41,17805,313,4433311,151169,7,41.0,2020.0,"3,447,919   ","2,061,771   ",59.8,"1,846,582   ",53.6,"215,189   ",10.4
2020-07-29,Pennsylvania,42,114984,7219,4433311,151169,7,42.0,2020.0,"10,293,002   ","6,361,009   ",61.8,"5,567,319   ",54.1,"793,690   ",12.5
2020-07-29,Rhode Island,44,18800,1007,4433311,151169,7,44.0,2020.0,"866,667   ","557,007   ",64.3,"493,874   ",57.0,"63,133   ",11.3
2020-07-29,South Carolina,45,85846,1615,4433311,151169,7,45.0,2020.0,"4,127,477   ","2,458,905   ",59.6,"2,246,003   ",54.4,"212,902   ",8.7
2020-07-29,South Dakota,46,8641,129,4433311,151169,7,46.0,2020.0,"678,540   ","466,239   ",68.7,"436,284   ",64.3,"29,955   ",6.4
2020-07-29,Tennessee,47,98145,1008,4433311,151169,7,47.0,2020.0,"5,439,053   ","3,148,062   ",57.9,"2,843,697   ",52.3,"304,365   ",9.7
2020-07-29,Texas,48,421891,6834,4433311,151169,7,48.0,2020.0,"22,301,662   ","13,834,694   ",62.0,"12,721,089   ",57.0,"1,113,605   ",8.0
2020-07-29,Utah,49,39339,297,4433311,151169,7,49.0,2020.0,"2,407,019   ","1,626,910   ",67.6,"1,553,647   ",64.5,"73,263   ",4.5
2020-07-29,Vermont,50,1406,56,4433311,151169,7,50.0,2020.0,"518,992   ","339,162   ",65.4,"310,976   ",59.9,"28,186   ",8.3
2020-07-29,Virginia,51,87837,2122,4433311,151169,7,51.0,2020.0,"6,711,473   ","4,323,137   ",64.4,"3,981,495   ",59.3,"341,642   ",7.9
2020-07-29,Washington,53,57299,1642,4433311,151169,7,53.0,2020.0,"6,107,234   ","3,961,077   ",64.9,"3,557,369   ",58.2,"403,708   ",10.2
2020-07-29,West Virginia,54,6326,112,4433311,151169,7,54.0,2020.0,"1,439,128   ","761,335   ",52.9,"684,864   ",47.6,"76,471   ",10.0
2020-07-29,Wisconsin,55,55119,920,4433311,151169,7,55.0,2020.0,"4,657,405   ","3,026,513   ",65.0,"2,810,714   ",60.3,"215,799   ",7.1
2020-07-29,Wyoming,56,2628,26,4433311,151169,7,56.0,2020.0,"452,056   ","294,527   ",65.2,"273,685   ",60.5,"20,842   ",7.1
2020-07-30,Alabama,1,85762,1565,4502422,152430,7,1.0,2020.0,"3,878,344   ","2,230,709   ",57.5,"2,054,153   ",53.0,"176,556   ",7.9
2020-07-30,Alaska,2,3557,21,4502422,152430,7,2.0,2020.0,"543,453   ","340,956   ",62.7,"301,284   ",55.4,"39,672   ",11.6
2020-07-30,Arizona,4,170905,3628,4502422,152430,7,4.0,2020.0,"5,835,300   ","3,565,784   ",61.1,"3,185,553   ",54.6,"380,231   ",10.7
2020-07-30,Arkansas,5,41759,442,4502422,152430,7,5.0,2020.0,"2,353,638   ","1,305,613   ",55.5,"1,212,637   ",51.5,"92,976   ",7.1
2020-07-30,California,6,494269,9009,4502422,152430,7,6.0,2020.0,"31,230,392   ","18,825,904   ",60.3,"16,282,649   ",52.1,"2,543,255   ",13.5
2020-07-30,Colorado,8,46338,1826,4502422,152430,7,8.0,2020.0,"4,621,514   ","3,084,472   ",66.7,"2,854,900   ",61.8,"229,572   ",7.4
2020-07-30,Connecticut,9,49670,4431,4502422,152430,7,9.0,2020.0,"2,886,323   ","1,900,497   ",65.8,"1,706,203   ",59.1,"194,294   ",10.2
2020-07-30,Delaware,10,14689,581,4502422,152430,7,10.0,2020.0,"787,366   ","505,590   ",64.2,"452,611   ",57.5,"52,979   ",10.5
2020-07-30,District of Columbia,11,12057,584,4502422,152430,7,11.0,2020.0,"580,562   ","393,988   ",67.9,"360,407   ",62.1,"33,581   ",8.5
2020-07-30,Florida,12,461371,6585,4502422,152430,7,12.0,2020.0,"17,668,661   ","9,994,978   ",56.6,"8,858,108   ",50.1,"1,136,870   ",11.4
2020-07-30,Georgia,13,167545,3596,4502422,152430,7,13.0,2020.0,"8,304,229   ","4,993,364   ",60.1,"4,613,160   ",55.6,"380,204   ",7.6
2020-07-30,Hawaii,15,1966,25,4502422,152430,7,15.0,2020.0,"1,089,214   ","638,124   ",58.6,"552,045   ",50.7,"86,079   ",13.5
2020-07-30,Idaho,16,20378,180,4502422,152430,7,16.0,2020.0,"1,403,906   ","901,494   ",64.2,"855,906   ",61.0,"45,588   ",5.1
2020-07-30,Illinois,17,178832,7677,4502422,152430,7,17.0,2020.0,"9,980,184   ","6,248,853   ",62.6,"5,533,043   ",55.4,"715,810   ",11.5
2020-07-30,Indiana,18,66883,2946,4502422,152430,7,18.0,2020.0,"5,285,367   ","3,318,673   ",62.8,"3,057,572   ",57.8,"261,101   ",7.9
2020-07-30,Iowa,19,44285,865,4502422,152430,7,19.0,2020.0,"2,476,740   ","1,626,512   ",65.7,"1,516,177   ",61.2,"110,335   ",6.8
2020-07-30,Kansas,20,27244,357,4502422,152430,7,20.0,2020.0,"2,236,165   ","1,491,299   ",66.7,"1,384,180   ",61.9,"107,119   ",7.2
2020-07-30,Kentucky,21,30132,748,4502422,152430,7,21.0,2020.0,"3,503,033   ","1,837,401   ",52.5,"1,755,265   ",50.1,"82,136   ",4.5
2020-07-30,Louisiana,22,114595,3925,4502422,152430,7,22.0,2020.0,"3,572,500   ","2,011,263   ",56.3,"1,822,773   ",51.0,"188,490   ",9.4
2020-07-30,Maine,23,3888,122,4502422,152430,7,23.0,2020.0,"1,116,465   ","697,299   ",62.5,"628,564   ",56.3,"68,735   ",9.9
